app_name,review,date
Envision AI,"The Envision app is definately by far the best app for the blind and visually impaired on the market today. It far surpasses all of the other apps for android due to the fact that it is so easy to use, and gives you auditory guidance when lining up the text for reading and so on. As a user of the app myself, I have come to realize just how useful it can really be in so many situations. At the time of this writing, I am on the free trial version of the app, but I can definitely tell you that this app will bring a level of independence that no other app on the market can bring you. For one thing, the accuracy of the scanning of the text is far superior than any other app. The folks at Envision have really thought of everything! Being blind or visually impaired doesn't have to be a prison any longer. Technology has come to the rescue with Envision, a brand new innovation in wearable and handheld technology that uses artificial intelligence to help the blind and visually impaired to navigate in a sighted world. Now for the first time in history, artificial intelligence is able to help the blind and visually impaired get more information from a sighted world by implementing the reading of text based information in real time, or by taking photos and relaying the information through optical character recognition technology that is second to none in the industry. Not only this, but Envision technology can do so much more. You can use it to describe your surroundings, tell you what color something is, identify faces and even read bar codes and identify certain objects. This means that Envision AI technology can actually learn thus making it the one and only technology for the blind and visually impaired that is fully customizable for each person's individual needs. You see, more and more companies are jumping onto the bandwagon by creating their own wearables and such that are designed to improve the lives of those who are sight impaired. However, Envision is the only company that takes it all a step further and really goes out of the way to research and implement new innovative technologies that other companies can only dream about adding to their products. This is because the people behind Envision are serious about their work, and they want to provide a product that not only works, but actually enriches the lives of the blind and visually impaired all around the world. So whether you have the app installed onto your phone, or you're using the new Envision glasses, you're sure to get as much information as possible about your surroundings and other things that you need on a daily basis that will help you work,learn or play. Envision's optical character recognition is far superior than many other apps and devices on the market today. You can read books, magazines and any text on any surface, even from television screens, computer screens and other digital displays. Envision is the only technology that encorporates real-time reading of text so that if you need to read house numbers, signs or anything else immediately, Envision AI can definitely handle it for you with no problem whatsoever. No other device or app can do this. So whether you're in school, working on the job, or whatever, Envision AI can do what you need it to do throughout your entire day without getting tired or giving up on you. You are able to read any printed text, and even some hand written text as well. The goal of Envision is to make blind or visually impaired people as independent as humanly possible without needing any assistance from a real human, but even if that's needed, you can still get human guidance because you can call someone and they're connected directly into the app, or into the glasses and they're seeing exactly what you see, so they can guid you around objects and such. Here again, no other device on the market can even do this. Envision AI is the only product that can provide this to the user. So as you can see, Envision AI is definitely hands down the winner here. It does far more than any other vision system on the market today.",2021-11-09 00:01:49
Envision AI,This is such an amazing application for reading documents out loud when I get lazy to read myself. I would recommend this to anyone. Kudos to team Envision for putting this amazing product out there.,2021-11-08 08:15:06
Envision AI,"I was recommended this app and was told it was a free app by a perfections person. I did not know it was a free trial until after I had downloaded it. I tried finding a number to cancel the trial and could not find one. I did request a call me, but have yet to hear from anyone. Id like to cancel asap. Thank you",2021-11-08 01:49:27
Envision AI,the aop is no use,2021-10-18 00:02:54
Envision AI,Once I installed the modified APK so it started giving me the error that you have installed lucky patcher uninstall it so after that I installed the original application from Google Play Store but it still give me that error of installing lucky patcher I think it detected my mobile connection and my mobile so please resolve this problem i mailed u as well but there is n0 resp0nse i rem0ved the sign in fr0m g00gle account,2021-10-15 23:53:50
Envision AI,One star because the app does not provide me with an option to opt out of the monthly subscription,2021-10-11 07:28:00
Envision AI,How should I pay for the app my credit card failed,2021-10-11 01:56:28
Envision AI,I am giving this app a one star because I have purchased this app annual subscription but still after purchase of annual subscription it is still showing that your trial is expired PLZZ purchase the subscription hope the support team will solve my problem,2021-09-25 07:21:35
Envision AI,"some images and documents are not reckognizing properly. but mosg working well and good.⁸slow revognizing in slow network. while using envision, mobile becomes more heated.",2021-09-24 05:39:38
Envision AI,"O, beggers! Dont I pay for my internet? Why should I pay for you bloody separately? That too when your performence is like last benchers?",2021-09-09 00:09:15
Envision AI,I have a problem in this ap because my 14 days free trial is ended today. Because i hate this application I receive a notification and send to me Your free trial is ended today. Looks like you've already used a free trial on this device. Please purchase a subscription to continue using Envision.. Please help me,2021-09-03 01:14:47
Envision AI,Every five seconds loud music is playing and notifications are popping up. It's completely unusable as a result. Expected more.,2021-09-01 02:04:18
Envision AI,The app is okay however if you ever try to cancel the service you may have issues. I keep being charged for both a yearly and monthly subscription in spite of canceling them both and requesting a phone call where I explained the issue and was told that I would be refunded and no further charges would be attempted. Another charge was attempted so I'm attempting to reach back out to get this resolved.,2021-08-30 23:44:30
Envision AI,"Spammed me with notifications: ""hello null, your subscription is expired.""",2021-08-28 21:03:39
Envision AI,"Installed 5 minutes ago and got bombarded with notifications, saying my trial had expired, Ben from Germany has done something, at least one notification every 30 seconds. It did not manage to identify anything I pointed it at, but I was so frustrated with the constant notifications I just uninstalled.",2021-08-28 11:59:46
Envision AI,"Any app that uses a subscription model gets 1 star from me. Disgusting behaviour. Either sell it full price and give a limited demo (NOT timed) and that's it. Microsoft's ""Seeing AI"" will eventually come to Android, making this cash-grab irrelevant. No excuses from devs (below) accepted.",2021-08-28 05:08:45
